DATAFILE  1
          XY
                                                                                
   500 rho dist x y z                                                           
  0.51340E-04  0.28156E+01  0.13375E-15  0.13375E-15  0.21844E+01
  0.49432E-04  0.28257E+01  0.13314E-15  0.13314E-15  0.21743E+01
  0.47595E-04  0.28357E+01  0.13253E-15  0.13253E-15  0.21643E+01
  0.45826E-04  0.28457E+01  0.13191E-15  0.13191E-15  0.21543E+01
  0.44123E-04  0.28557E+01  0.13130E-15  0.13130E-15  0.21443E+01
  0.42484E-04  0.28657E+01  0.13069E-15  0.13069E-15  0.21343E+01
  0.40905E-04  0.28758E+01  0.13007E-15  0.13007E-15  0.21242E+01
  0.39385E-04  0.28858E+01  0.12946E-15  0.12946E-15  0.21142E+01
  0.37921E-04  0.28958E+01  0.12885E-15  0.12885E-15  0.21042E+01
  0.36512E-04  0.29058E+01  0.12823E-15  0.12823E-15  0.20942E+01
  0.35155E-04  0.29158E+01  0.12762E-15  0.12762E-15  0.20842E+01
  0.33849E-04  0.29259E+01  0.12700E-15  0.12700E-15  0.20741E+01
  0.32591E-04  0.29359E+01  0.12639E-15  0.12639E-15  0.20641E+01
  0.31380E-04  0.29459E+01  0.12578E-15  0.12578E-15  0.20541E+01
  0.30213E-04  0.29559E+01  0.12516E-15  0.12516E-15  0.20441E+01
  0.29091E-04  0.29659E+01  0.12455E-15  0.12455E-15  0.20341E+01
  0.28010E-04  0.29760E+01  0.12394E-15  0.12394E-15  0.20240E+01
  0.26969E-04  0.29860E+01  0.12332E-15  0.12332E-15  0.20140E+01
  0.25966E-04  0.29960E+01  0.12271E-15  0.12271E-15  0.20040E+01
  0.25001E-04  0.30060E+01  0.12210E-15  0.12210E-15  0.19940E+01
  0.24072E-04  0.30160E+01  0.12148E-15  0.12148E-15  0.19840E+01
  0.23178E-04  0.30261E+01  0.12087E-15  0.12087E-15  0.19739E+01
  0.22316E-04  0.30361E+01  0.12026E-15  0.12026E-15  0.19639E+01
  0.21487E-04  0.30461E+01  0.11964E-15  0.11964E-15  0.19539E+01
  0.20689E-04  0.30561E+01  0.11903E-15  0.11903E-15  0.19439E+01
  0.19920E-04  0.30661E+01  0.11842E-15  0.11842E-15  0.19339E+01
  0.19180E-04  0.30762E+01  0.11780E-15  0.11780E-15  0.19238E+01
  0.18467E-04  0.30862E+01  0.11719E-15  0.11719E-15  0.19138E+01
  0.17781E-04  0.30962E+01  0.11657E-15  0.11657E-15  0.19038E+01
  0.17120E-04  0.31062E+01  0.11596E-15  0.11596E-15  0.18938E+01
  0.16484E-04  0.31162E+01  0.11535E-15  0.11535E-15  0.18838E+01
  0.15871E-04  0.31263E+01  0.11473E-15  0.11473E-15  0.18737E+01
  0.15281E-04  0.31363E+01  0.11412E-15  0.11412E-15  0.18637E+01
  0.14713E-04  0.31463E+01  0.11351E-15  0.11351E-15  0.18537E+01
  0.14167E-04  0.31563E+01  0.11289E-15  0.11289E-15  0.18437E+01
  0.13640E-04  0.31663E+01  0.11228E-15  0.11228E-15  0.18337E+01
  0.13133E-04  0.31764E+01  0.11167E-15  0.11167E-15  0.18236E+01
  0.12645E-04  0.31864E+01  0.11105E-15  0.11105E-15  0.18136E+01
  0.12175E-04  0.31964E+01  0.11044E-15  0.11044E-15  0.18036E+01
  0.11723E-04  0.32064E+01  0.10983E-15  0.10983E-15  0.17936E+01
  0.11287E-04  0.32164E+01  0.10921E-15  0.10921E-15  0.17836E+01
  0.10868E-04  0.32265E+01  0.10860E-15  0.10860E-15  0.17735E+01
  0.10464E-04  0.32365E+01  0.10798E-15  0.10798E-15  0.17635E+01
  0.10075E-04  0.32465E+01  0.10737E-15  0.10737E-15  0.17535E+01
  0.97005E-05  0.32565E+01  0.10676E-15  0.10676E-15  0.17435E+01
  0.93400E-05  0.32665E+01  0.10614E-15  0.10614E-15  0.17335E+01
  0.89929E-05  0.32766E+01  0.10553E-15  0.10553E-15  0.17234E+01
  0.86587E-05  0.32866E+01  0.10492E-15  0.10492E-15  0.17134E+01
  0.83369E-05  0.32966E+01  0.10430E-15  0.10430E-15  0.17034E+01
  0.80271E-05  0.33066E+01  0.10369E-15  0.10369E-15  0.16934E+01
  0.77288E-05  0.33166E+01  0.10308E-15  0.10308E-15  0.16834E+01
  0.74416E-05  0.33267E+01  0.10246E-15  0.10246E-15  0.16733E+01
  0.71651E-05  0.33367E+01  0.10185E-15  0.10185E-15  0.16633E+01
  0.68988E-05  0.33467E+01  0.10124E-15  0.10124E-15  0.16533E+01
  0.66424E-05  0.33567E+01  0.10062E-15  0.10062E-15  0.16433E+01
